4,2,1,2.39093,1.70258,-0.183288,-0.314006,4.06496,2.34881,2.91375,-0.0230153,-0.18977,5.26307,-1.33645,1.84807,0.292237
4,2,1,0.88022,3.23795,0.179315,0.0205209,3.57684,0.764441,2.74982,0.156077,0.0273373,3.62313,-0.980719,2.16912,-0.37872
4,2,1,-1.27932,7.09751,-0.0490235,0.455487,7.14709,-2.57722,-4.06233,-0.410784,-0.0433739,-5.6171,0.164894,-0.408714,0.23583
4,2,1,0.623158,5.01876,0.194867,0.0365944,4.99458,-16.0815,2.94826,-1.82463,-1.90388,-9.56395,0.291148,-0.155001,0.360694
4,2,1,1.86251,3.92056,0.158781,0.0575693,4.93436,0.681285,4.09563,1.09826,-3.65606,2.09524,0.482473,-0.00448292,0.322397
4,2,1,3.33939,3.52877,0.262622,0.0607689,4.45842,2.23218,3.37107,0.256541,0.0516206,4.05014,-1.2701,1.7162,0.365737
4,2,1,5.0585,4.68315,2.53887,0.128578,8.9709,3.62833,11.0789,1.32555,0.190392,13.8026,-0.126366,0.350541,0.580103
4,2,1,4.99986,2.75557,1.33036,-0.0119951,6.91685,4.23025,5.34568,1.08928,0.0379928,8.80363,-0.700785,0.958812,0.547325
4,2,1,1.95024,3.24732,0.229322,0.0270089,3.53624,1.62575,3.04977,0.230194,0.0319079,3.46966,-1.34015,1.81817,0.333213
4,2,1,2.11055,5.16581,0.225183,0.0767342,6.2013,3.43647,-3.10756,1.22453,-6.27082,5.92438,0.428242,2.12665,-1.75474
4,2,1,10.028,2.55152,-0.0579427,-0.0186516,-2.98054,2.14055,4.33639,0.203596,0.057269,5.47668,0.0078111,0.436528,0.371941
4,2,1,1.80421,3.45533,0.27065,0.0337725,4.14172,3.00203,3.65885,0.26995,0.0620062,4.37924,0.892686,-0.440136,0.355377
4,2,1,-2.76424,-10.7675,-0.741451,-0.141046,-12.927,13.6995,2.51611,0.90934,27.76,15.1973,-0.260938,-0.00175312,0.546274
4,2,1,2.26659,3.88332,0.083697,0.287373,-5.89957,3.07548,7.5942,0.285535,0.141703,9.90558,1.94369,0.273352,2.47758
4,2,1,5.41472,-1.35343,-0.0808605,2.27411,0.928252,2.55844,6.15687,0.338903,0.0735359,7.47381,-0.0148119,0.388691,0.423615
4,2,1,4.53285,3.66527,0.130055,0.0722232,4.95325,-2.1632,-3.34312,-0.11633,-0.0577237,-3.98867,-0.759785,-1.19124,0.379449
4,2,1,2.36669,5.75119,0.132783,0.0812059,6.8845,-8.68015,-0.488627,0.811521,2.16444,0.277436,0.40839,0.00790296,0.400784
4,2,1,0.583762,8.58805,0.307497,0.0165495,8.61973,-7.32584,1.34397,-0.0108636,-0.0260377,-6.96836,0.266022,-5.2323,-4.69173
4,2,1,1.76683,-0.336959,-0.116305,-0.0696435,-1.62311,2.51027,5.65249,0.180271,0.0657051,7.97995,-0.0500539,0.457869,0.308072
